company_name,published_date,title,description,url,origin
Hewlett Packard Enterprise,2024-10-22,Hewlett Packard Enterprise (NYSE:HPE) Shares Acquired by Vest Financial LLC,"Vest Financial LLC increased its stake in shares of Hewlett Packard Enterprise (NYSE:HPE – Free Report) by 39.9% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The firm owned 21,4…",https://www.etfdailynews.com/2024/10/22/hewlett-packard-enterprise-nysehpe-shares-acquired-by-vest-financial-llc/,NewsAPI
Hewlett Packard Enterprise,2024-10-22,"Hewlett Packard Enterprise (NYSE:HPE) Receives Consensus Recommendation of ""Hold"" from Analysts","Hewlett Packard Enterprise (NYSE:HPE - Get Free Report) has been assigned a consensus recommendation of ""Hold"" from the thirteen ratings firms that are presently covering the stock, MarketBeat Ratings reports. Nine research analysts have rated the stock with …",https://biztoc.com/x/453f91e0eb7b5da7,NewsAPI
Hewlett Packard Enterprise,2024-10-22,Hewlett Packard Enterprise (NYSE:HPE) Receives Average Recommendation of “Hold” from Analysts,"Hewlett Packard Enterprise (NYSE:HPE – Get Free Report) has been assigned a consensus rating of “Hold” from the thirteen ratings firms that are covering the company, Marketbeat reports. Nine analysts have rated the stock with a hold recommendation and four ha…",https://www.etfdailynews.com/2024/10/22/hewlett-packard-enterprise-nysehpe-receives-average-recommendation-of-hold-from-analysts/,NewsAPI
Hewlett Packard Enterprise,2024-10-21,"Vulnerability Summary for the Week of October 14, 2024","High Vulnerabilities

<table>

<tr>
<th>PrimaryVendor -- Product</th>
<th>Description</th>
<th>Published</th>
<th>CVSS Score</th>
<th>Source Info</th>
<th>Patch Info</th>
</tr>



<tr>
<td>Acespritech Solutions Pvt. Ltd.--Social Link Groups </td>
<td>Improp…",https://www.cisa.gov/news-events/bulletins/sb24-295,NewsAPI
Hewlett Packard Enterprise,2024-10-21,Claro Advisors LLC Makes New Investment in Hewlett Packard Enterprise (NYSE:HPE),"Claro Advisors LLC acquired a new position in Hewlett Packard Enterprise (NYSE:HPE – Free Report) in the third quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The institutional investor acquired 5,127 sha…",https://www.etfdailynews.com/2024/10/21/claro-advisors-llc-makes-new-investment-in-hewlett-packard-enterprise-nysehpe/,NewsAPI
Hewlett Packard Enterprise,2024-10-21,Bleakley Financial Group LLC Cuts Holdings in Hewlett Packard Enterprise (NYSE:HPE),"Bleakley Financial Group LLC reduced its position in Hewlett Packard Enterprise (NYSE:HPE – Free Report) by 2.2% during the third quarter, Holdings Channel.com reports. The institutional investor owned 40,646 shares of the technology company’s stock after sel…",https://www.etfdailynews.com/2024/10/21/bleakley-financial-group-llc-cuts-holdings-in-hewlett-packard-enterprise-nysehpe/,NewsAPI
Hewlett Packard Enterprise,2024-10-21,"Raymond James & Associates Purchases 2,116,824 Shares of Hewlett Packard Enterprise (NYSE:HPE)","Raymond James & Associates grew its holdings in Hewlett Packard Enterprise (NYSE:HPE – Free Report) by 92.5% in the 3rd quarter, Holdings Channel.com reports. The fund owned 4,404,520 shares of the technology company’s stock after buying an additional 2,116,8…",https://www.etfdailynews.com/2024/10/21/raymond-james-associates-purchases-2116824-shares-of-hewlett-packard-enterprise-nysehpe/,NewsAPI
Hewlett Packard Enterprise,2024-10-21,"4,500 Shares in Hewlett Packard Enterprise (NYSE:HPE) Purchased by nVerses Capital LLC","nVerses Capital LLC acquired a new position in Hewlett Packard Enterprise (NYSE:HPE – Free Report) in the 3rd quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The institutional investor acquire…",https://www.etfdailynews.com/2024/10/21/4500-shares-in-hewlett-packard-enterprise-nysehpe-purchased-by-nverses-capital-llc/,NewsAPI
Hewlett Packard Enterprise,2024-10-21,Raymond James & Associates Has $90.12 Million Holdings in Hewlett Packard Enterprise (NYSE:HPE),"Raymond James & Associates increased its position in shares of Hewlett Packard Enterprise (NYSE:HPE - Free Report) by 92.5% during the 3rd quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 4,404,520…",https://biztoc.com/x/5d9eae988b594502,NewsAPI
Hewlett Packard Enterprise,2024-10-19,Hewlett Packard Enterprise (NYSE:HPE) Shares Purchased by NBC Securities Inc.,"NBC Securities Inc. raised its holdings in Hewlett Packard Enterprise (NYSE:HPE – Free Report) by 510.2% in the 3rd quarter, according to its most recent 13F filing with the SEC. The fund owned 15,201 shares of the technology company’s stock after acquiring a…",https://www.etfdailynews.com/2024/10/19/hewlett-packard-enterprise-nysehpe-shares-purchased-by-nbc-securities-inc/,NewsAPI
Hewlett Packard Enterprise,2024-10-19,"Antonio F. Neri Sells 250,000 Shares of Hewlett Packard Enterprise (NYSE:HPE) Stock","Hewlett Packard Enterprise (NYSE:HPE – Get Free Report) CEO Antonio F. Neri sold 250,000 shares of the company’s stock in a transaction on Monday, October 14th. The stock was sold at an average price of $20.73, for a total transaction of $5,182,500.00. Follow…",https://www.etfdailynews.com/2024/10/19/antonio-f-neri-sells-250000-shares-of-hewlett-packard-enterprise-nysehpe-stock/,NewsAPI
Hewlett Packard Enterprise,2024-10-17,"Swedbank AB Sells 19,374 Shares of Hewlett Packard Enterprise (NYSE:HPE)","Swedbank AB trimmed its position in Hewlett Packard Enterprise (NYSE:HPE – Free Report) by 1.6% during the third quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The institutional investor owne…",https://www.etfdailynews.com/2024/10/17/swedbank-ab-sells-19374-shares-of-hewlett-packard-enterprise-nysehpe/,NewsAPI
Ford Motor Company,2024-10-23,460-Powered 1976 Ford F-250 Custom Crew Cab 4×4 4-Speed at No Reserve,"This 1976 Ford F-250 Custom 4x4 pickup was delivered new to Jordan Motor Company in Grangeville, Idaho, and is said to have been with the previous owner for over 30 years when it was purchased by the seller in August 2024. The truck is powered by a replacemen…",https://bringatrailer.com/listing/1976-ford-f-250-55/,NewsAPI
Ford Motor Company,2024-10-23,"U.S. Industrial Hose Market Size, Trends, and Growth Opportunity Analysis by Material Type and End-use Industry - Forecast to 2031","Dublin, Oct. 23, 2024 (GLOBE NEWSWIRE) -- The ""US Industrial Hose Market Size and Forecast, Country Share, Trend, and Growth Opportunity Analysis Report Coverage: By Material Type and End-Use Industry"" report has been added to ResearchAndMarkets.com's offerin…",https://www.globenewswire.com/news-release/2024/10/23/2967584/28124/en/U-S-Industrial-Hose-Market-Size-Trends-and-Growth-Opportunity-Analysis-by-Material-Type-and-End-use-Industry-Forecast-to-2031.html,NewsAPI
Ford Motor Company,2024-10-23,Ford Motor (NYSE:F) Stake Decreased by Calton & Associates Inc.,"Calton & Associates Inc. lessened its holdings in shares of Ford Motor (NYSE:F – Free Report) by 18.3% during the third quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 34,124 sha…",https://www.etfdailynews.com/2024/10/23/ford-motor-nysef-stake-decreased-by-calton-associates-inc/,NewsAPI
Ford Motor Company,2024-10-22,"New Century Financial Group LLC Purchases Shares of 11,051 Ford Motor (NYSE:F)","New Century Financial Group LLC bought a new stake in Ford Motor (NYSE:F – Free Report) during the third quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission (SEC). The firm bought 11,051 shares of the au…",https://www.etfdailynews.com/2024/10/22/new-century-financial-group-llc-purchases-shares-of-11051-ford-motor-nysef/,NewsAPI
Ford Motor Company,2024-10-22,"Stratos Wealth Advisors LLC Sells 2,755 Shares of Ford Motor (NYSE:F)","Stratos Wealth Advisors LLC reduced its stake in Ford Motor (NYSE:F – Free Report) by 4.6% during the third quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The institutional investor owned 57,225 shares…",https://www.etfdailynews.com/2024/10/22/stratos-wealth-advisors-llc-sells-2755-shares-of-ford-motor-nysef/,NewsAPI
Ford Motor Company,2024-10-22,"Creative Planning Sells 66,971 Shares of Ford Motor (NYSE:F)","Creative Planning reduced its position in Ford Motor (NYSE:F - Free Report) by 3.5% in the third quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm owned 1,874,002 shares of the aut…",https://biztoc.com/x/3af5ee5d5ac1a195,NewsAPI
Ford Motor Company,2024-10-21,1995 Ford F-250 HD XLT Power Stroke 4×4,"This 1995 Ford F-250 HD XLT was sold new at Wendt Motor Company in Waupaca, Wisconsin, and it had been registered to the previous owner for approximately 24 years when it was acquired by the selling dealer in July 2024. The truck has 69k miles, and it is powe…",https://bringatrailer.com/listing/1995-ford-f-250-54-2/,NewsAPI
Ford Motor Company,2024-10-21,"OLD National Bancorp IN Acquires 222,483 Shares of Ford Motor (NYSE:F)","OLD National Bancorp IN lifted its holdings in shares of Ford Motor (NYSE:F - Free Report) by 65.6% during the 3rd quarter, according to the company in its most recent filing with the SEC. The fund owned 561,883 shares of the auto manufacturer's stock after p…",https://biztoc.com/x/4af7aef3a7498834,NewsAPI
Ford Motor Company,2024-10-21,Ford Motor (NYSE:F) Holdings Trimmed by Cedrus LLC,"Cedrus LLC reduced its position in shares of Ford Motor (NYSE:F – Free Report) by 37.7% during the third quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The firm owned 11,324 shares of the auto m…",https://www.etfdailynews.com/2024/10/21/ford-motor-nysef-holdings-trimmed-by-cedrus-llc/,NewsAPI
Ford Motor Company,2024-10-20,Pair of K.S. Reproduction Corp. Mustang GT350-Style Pedal Cars at No Reserve,"These pedal cars were built under license from the Ford Motor Company by K.S. Reproduction Corp, of South Plainfield, New Jersey, to resemble a 1965 Shelby GT350, with the steel bodywork finished in white with blue over-the-top and rocker stripes. Features in…",https://bringatrailer.com/listing/pair-of-mustang-gt350-style-pedal-cars/,NewsAPI
Ford Motor Company,2024-10-20,460-Powered 1978 Ford F-250 Ranger SuperCab 4×4,"This 1978 Ford F-250 Ranger SuperCab pickup left the factory finished in Dark Jade and Silver Metallic and was initially delivered to Tower Motor Company of Coos Bay, Oregon. The seller acquired it out of Colorado in 2018, and a rebuilt 460ci V8 with an Edelb…",https://bringatrailer.com/listing/1978-ford-f-250-75/,NewsAPI
Ford Motor Company,2024-10-20,"Sumitomo Mitsui DS Asset Management Company Ltd Purchases 7,661 Shares of Ford Motor (NYSE:F)","Sumitomo Mitsui DS Asset Management Company Ltd raised its holdings in shares of Ford Motor (NYSE:F – Free Report) by 1.9% during the third quarter, according to its most recent disclosure with the Securities and Exchange Commission (SEC). The fund owned 405,…",https://www.etfdailynews.com/2024/10/20/sumitomo-mitsui-ds-asset-management-company-ltd-purchases-7661-shares-of-ford-motor-nysef/,NewsAPI
Ford Motor Company,2024-10-20,"Claro Advisors LLC Purchases 45,532 Shares of Ford Motor (NYSE:F)","Claro Advisors LLC raised its holdings in shares of Ford Motor (NYSE:F – Free Report) by 333.6% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The fund owned 59,179 shares of the …",https://www.etfdailynews.com/2024/10/20/claro-advisors-llc-purchases-45532-shares-of-ford-motor-nysef/,NewsAPI
Ford Motor Company,2024-10-20,Ford Motor (NYSE:F) Stock Price Up 0.5% – Here’s What Happened,"Ford Motor (NYSE:F – Get Free Report)’s share price shot up 0.5% during trading on Friday . The company traded as high as $11.17 and last traded at $11.12. 6,030,171 shares traded hands during mid-day trading, a decline of 89% from the average session volume …",https://www.etfdailynews.com/2024/10/20/ford-motor-nysef-stock-price-up-0-5-heres-what-happened/,NewsAPI
Ford Motor Company,2024-10-18,1978 Ford F-250 Ranger 4×4 at No Reserve,"This 1978 Ford F-250 Ranger 4x4 pickup was delivered new to Gibson Motor Company in Junction City, Oregon, and it was acquired out of Washington by the selling dealer in March 2024. The truck was repainted in preparation for the sale, and it is powered by a 4…",https://bringatrailer.com/listing/1978-ford-f-250-73/,NewsAPI
City of Tacoma,2024-10-23,Eating Like Enumclaw,"Maybe Enclumclaw is Tacoma's last band.
 
 by Charles Mudede
 
 
 
 I visited Tacoma recently. I stayed at the McMenamins Elks Temple hotel, which is old (completed in 1916) and can be categorized as a part of the late Beaux Arts craze in the USA. (The arts b…",https://www.thestranger.com/music/2024/10/23/79742473/eating-like-enumclaw,NewsAPI
